site;coordinates;region;cluster;date;hour;yeild;forecast;error
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;6;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;7;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;8;-13;7;-20,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;9;128;256;-128,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;10;546;892;-346,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;11;451;1639;-1188,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;12;740;3168;-2428,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;13;2474;3357;-883,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;14;3168;2067;1101,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;15;1684;1104;580,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;16;507;307;200,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;17;-7;-14;7,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;18;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;19;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;20;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;21;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;22;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;23;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-06;24;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;1;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;2;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;3;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;4;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;5;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;6;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;7;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;8;-4;19;-23,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;9;654;551;103,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;10;1354;1332;22,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;11;296;2399;-2103,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;12;293;3089;-2796,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;13;294;2979;-2685,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;14;296;1916;-1620,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;15;294;989;-695,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;16;569;265;304,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;17;9;-14;23,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;18;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;19;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;20;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;21;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;22;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;23;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-07;24;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;1;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;2;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;3;-17;-14;-3,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;4;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;5;-17;-14;-3,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;6;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;7;-19;-14;-5,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;8;2;29;-27,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;9;689;653;36,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;10;2154;1395;759,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;11;3256;2592;664,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;12;2636;3033;-397,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;13;2112;3297;-1185,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;14;2408;2046;362,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;15;767;915;-148,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;16;256;221;35,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;17;-1;-14;13,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;18;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;19;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;20;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;21;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;22;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;23;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-08;24;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;1;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;2;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;3;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;4;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;5;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;6;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;7;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;8;-16;0;-16,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;9;0;40;-40,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;10;59;122;-63,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;11;117;177;-60,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;12;123;263;-140,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;13;158;312;-154,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;14;158;282;-124,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;15;96;138;-42,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;16;10;25;-15,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;17;-11;-14;3,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;18;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;19;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;20;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;21;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;22;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;23;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-09;24;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;1;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;2;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;3;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;4;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;5;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;6;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;7;-12;-14;2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;8;-13;2;-15,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;9;94;126;-32,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;10;236;431;-195,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;11;461;674;-213,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;12;532;855;-323,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;13;741;1129;-388,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;14;632;887;-255,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;15;311;393;-82,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;16;114;95;19,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;17;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;18;-14;-14;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;19;-13;-14;1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;20;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;21;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;22;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;23;-15;-14;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-10;24;-16;-14;-2,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;1;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;2;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;3;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;4;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;5;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;6;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;7;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;8;;1;-1,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;9;;127;-127,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;10;;414;-414,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;11;;667;-667,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;12;;683;-683,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;13;;853;-853,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;14;;774;-774,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;15;;399;-399,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;16;;94;-94,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;17;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;18;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;19;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;20;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;21;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;22;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;23;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-11;24;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;1;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;2;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;3;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;4;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;5;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;6;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;7;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;8;;10;-10,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;9;;366;-366,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;10;;835;-835,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;11;;1599;-1599,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;12;;1826;-1826,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;13;;2998;-2998,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;14;;2457;-2457,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;15;;1168;-1168,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;16;;266;-266,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;17;;0;0,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;18;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;19;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;20;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;21;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;22;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;23;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-12;24;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;1;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;2;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;3;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;4;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;5;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;6;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;7;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;8;;33;-33,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;9;;686;-686,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;10;;1619;-1619,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;11;;3621;-3621,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;12;;4068;-4068,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;13;;4052;-4052,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;14;;3197;-3197,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;15;;1437;-1437,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;16;;475;-475,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;17;;9;-9,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;18;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;19;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;20;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;21;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;22;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;23;;-14;14,000
Kachkarivka;(47.10244,33.74631);KHERSON;8;2022-01-13;24;;-14;14,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;1;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;2;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;3;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;4;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;5;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;6;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;7;-53;-50;-3,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;8;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;9;-24;82;-106,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;10;19;391;-372,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;11;38;1313;-1275,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;12;36;1535;-1499,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;13;744;849;-105,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;14;794;2419;-1625,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;15;1807;1635;172,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;16;727;293;434,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;17;-55;-50;-5,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;18;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;19;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;20;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;21;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;22;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;23;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-01;24;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;1;-56;-50;-6,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;2;-57;-50;-7,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;3;-58;-50;-8,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;4;-57;-50;-7,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;5;-56;-50;-6,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;6;-57;-50;-7,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;7;-60;-50;-10,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;8;-29;7;-36,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;9;1163;791;372,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;10;2593;3025;-432,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;11;2875;3212;-337,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;12;4435;5184;-749,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;13;7812;8420;-608,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;14;10562;5515;5047,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;15;6690;3884;2806,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;16;1522;1187;335,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;17;-10;-50;40,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;18;-57;-50;-7,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;19;-59;-50;-9,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;20;-59;-50;-9,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;21;-58;-50;-8,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;22;-58;-50;-8,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;23;-59;-50;-9,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-02;24;-58;-50;-8,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;1;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;2;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;3;-53;-50;-3,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;4;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;5;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;6;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;7;-53;-50;-3,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;8;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;9;171;224;-53,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;10;1035;707;328,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;11;1500;1620;-120,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;12;1366;2130;-764,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;13;1279;4464;-3185,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;14;1788;4910;-3122,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;15;1623;2325;-702,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;16;635;295;340,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;17;-17;-50;33,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;18;-49;-50;1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;19;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;20;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;21;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;22;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;23;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-03;24;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;1;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;2;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;3;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;4;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;5;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;6;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;7;-52;-50;-2,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;8;-6;-50;44,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;9;671;692;-21,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;10;7110;2726;4384,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;11;2587;7056;-4469,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;12;6998;7397;-399,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;13;11564;7921;3643,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;14;11987;3938;8049,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;15;4608;2293;2315,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;16;1429;627;802,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;17;-10;-50;40,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;18;-49;-50;1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;19;-49;-50;1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;20;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;21;-49;-50;1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;22;-49;-50;1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;23;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-04;24;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;1;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;2;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;3;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;4;-49;-50;1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;5;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;6;-50;-50;0,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;7;-51;-50;-1,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;8;0;16;-16,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;9;1295;1192;103,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;10;3742;4824;-1082,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;11;4116;8704;-4588,000
Inhulets_2;(47.00891,32.8261);MYKOLAYIV;11;2022-01-05;12;11405;10036;1369,000
